param_id,param_name,host,endpoint_id,endpoint_method,endpoint_path,location,param_type,semantic_type,seen_count,is_reflected,reflection_count,example_values,phase,phase_status,flow_id,payload_description,outcome_summary,started_at,completed_at
44c34a23-a781-4f6f-89ec-913259c4da41,language,myapp.local,af3d97c0-f684-4e88-bfbc-832fbdbe6706,GET,/chunk-NUMHA4AJ.js,cookie,string,string,4,0,0,"[""en""]",iv_validation,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"validation probes: empty,whitespace,null_byte,very_long,special_chars,html_injection,negative_int,float",empty=accepted  whitespace=accepted  null_byte=  very_long=accepted  special_chars=accepted  html_injection=accepted  negative_int=accepted  float=accepted,2026-06-28T08:54:06.166473+00:00,2026-06-28T08:54:06.266686+00:00
81f568ab-eca6-4939-bf6f-ee4bb067e942,language,myapp.local,c7e191c0-fa42-4c69-81c4-b1871481bda9,GET,/chunk-PX7UKXVL.js,cookie,string,string,4,0,0,"[""en""]",iv_baseline,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"(original flow, no mutation)",HTTP 200  441 bytes  application/json; charset=utf-8,2026-06-28T08:54:05.377956+00:00,2026-06-28T08:54:05.398090+00:00
81f568ab-eca6-4939-bf6f-ee4bb067e942,language,myapp.local,c7e191c0-fa42-4c69-81c4-b1871481bda9,GET,/chunk-PX7UKXVL.js,cookie,string,string,4,0,0,"[""en""]",iv_characters,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"test{char}value for each of:   "" # % & ' ( ) + , - . / 1 : ; < = > ? @ [ \ ] _ ` a { }",accepted=24  removed_or_escaped=5,2026-06-28T08:54:05.465034+00:00,2026-06-28T08:54:05.776894+00:00
81f568ab-eca6-4939-bf6f-ee4bb067e942,language,myapp.local,c7e191c0-fa42-4c69-81c4-b1871481bda9,GET,/chunk-PX7UKXVL.js,cookie,string,string,4,0,0,"[""en""]",iv_identifier,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,__TL_000001__,HTTP 200  not reflected,2026-06-28T08:54:05.422657+00:00,2026-06-28T08:54:05.442284+00:00
81f568ab-eca6-4939-bf6f-ee4bb067e942,language,myapp.local,c7e191c0-fa42-4c69-81c4-b1871481bda9,GET,/chunk-PX7UKXVL.js,cookie,string,string,4,0,0,"[""en""]",iv_length,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"a*n for n in 1,4,8,16,32,64,128,256,512,1024",max_accepted=1024,2026-06-28T08:54:05.808520+00:00,2026-06-28T08:54:05.913373+00:00
81f568ab-eca6-4939-bf6f-ee4bb067e942,language,myapp.local,c7e191c0-fa42-4c69-81c4-b1871481bda9,GET,/chunk-PX7UKXVL.js,cookie,string,string,4,0,0,"[""en""]",iv_transformations,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,  __TL_TrANsFoRm__  ,transforms=none  reflected_as='',2026-06-28T08:54:06.117188+00:00,2026-06-28T08:54:06.144263+00:00
81f568ab-eca6-4939-bf6f-ee4bb067e942,language,myapp.local,c7e191c0-fa42-4c69-81c4-b1871481bda9,GET,/chunk-PX7UKXVL.js,cookie,string,string,4,0,0,"[""en""]",iv_types,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,type probes (int/float/uuid/email/...),"accepted=integer,float,boolean,uuid,email,url,timestamp,iso_date,hash_md5,string,empty,null_str  rejected=none",2026-06-28T08:54:05.937201+00:00,2026-06-28T08:54:06.069844+00:00
81f568ab-eca6-4939-bf6f-ee4bb067e942,language,myapp.local,c7e191c0-fa42-4c69-81c4-b1871481bda9,GET,/chunk-PX7UKXVL.js,cookie,string,string,4,0,0,"[""en""]",iv_validation,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"validation probes: empty,whitespace,null_byte,very_long,special_chars,html_injection,negative_int,float",empty=accepted  whitespace=accepted  null_byte=  very_long=accepted  special_chars=accepted  html_injection=accepted  negative_int=accepted  float=accepted,2026-06-28T08:54:06.166473+00:00,2026-06-28T08:54:06.266686+00:00
8615c974-b28a-480d-8c5f-cde02871740b,language,myapp.local,27008cca-990c-4cbe-a1ac-6f2afee3f96d,GET,/chunk-QPSST66Y.js,cookie,string,string,4,0,0,"[""en""]",iv_baseline,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"(original flow, no mutation)",HTTP 200  441 bytes  application/json; charset=utf-8,2026-06-28T08:54:05.377956+00:00,2026-06-28T08:54:05.398090+00:00
8615c974-b28a-480d-8c5f-cde02871740b,language,myapp.local,27008cca-990c-4cbe-a1ac-6f2afee3f96d,GET,/chunk-QPSST66Y.js,cookie,string,string,4,0,0,"[""en""]",iv_characters,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"test{char}value for each of:   "" # % & ' ( ) + , - . / 1 : ; < = > ? @ [ \ ] _ ` a { }",accepted=24  removed_or_escaped=5,2026-06-28T08:54:05.465034+00:00,2026-06-28T08:54:05.776894+00:00
8615c974-b28a-480d-8c5f-cde02871740b,language,myapp.local,27008cca-990c-4cbe-a1ac-6f2afee3f96d,GET,/chunk-QPSST66Y.js,cookie,string,string,4,0,0,"[""en""]",iv_identifier,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,__TL_000001__,HTTP 200  not reflected,2026-06-28T08:54:05.422657+00:00,2026-06-28T08:54:05.442284+00:00
8615c974-b28a-480d-8c5f-cde02871740b,language,myapp.local,27008cca-990c-4cbe-a1ac-6f2afee3f96d,GET,/chunk-QPSST66Y.js,cookie,string,string,4,0,0,"[""en""]",iv_length,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"a*n for n in 1,4,8,16,32,64,128,256,512,1024",max_accepted=1024,2026-06-28T08:54:05.808520+00:00,2026-06-28T08:54:05.913373+00:00
8615c974-b28a-480d-8c5f-cde02871740b,language,myapp.local,27008cca-990c-4cbe-a1ac-6f2afee3f96d,GET,/chunk-QPSST66Y.js,cookie,string,string,4,0,0,"[""en""]",iv_transformations,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,  __TL_TrANsFoRm__  ,transforms=none  reflected_as='',2026-06-28T08:54:06.117188+00:00,2026-06-28T08:54:06.144263+00:00
8615c974-b28a-480d-8c5f-cde02871740b,language,myapp.local,27008cca-990c-4cbe-a1ac-6f2afee3f96d,GET,/chunk-QPSST66Y.js,cookie,string,string,4,0,0,"[""en""]",iv_types,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,type probes (int/float/uuid/email/...),"accepted=integer,float,boolean,uuid,email,url,timestamp,iso_date,hash_md5,string,empty,null_str  rejected=none",2026-06-28T08:54:05.937201+00:00,2026-06-28T08:54:06.069844+00:00
8615c974-b28a-480d-8c5f-cde02871740b,language,myapp.local,27008cca-990c-4cbe-a1ac-6f2afee3f96d,GET,/chunk-QPSST66Y.js,cookie,string,string,4,0,0,"[""en""]",iv_validation,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"validation probes: empty,whitespace,null_byte,very_long,special_chars,html_injection,negative_int,float",empty=accepted  whitespace=accepted  null_byte=  very_long=accepted  special_chars=accepted  html_injection=accepted  negative_int=accepted  float=accepted,2026-06-28T08:54:06.166473+00:00,2026-06-28T08:54:06.266686+00:00
a36d938f-a0ae-4876-bac9-f91e98673b64,language,myapp.local,6e9729db-b264-428d-93f9-5eb3bef1d7bb,GET,/chunk-R7LX7FKI.js,cookie,string,string,4,0,0,"[""en""]",iv_baseline,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"(original flow, no mutation)",HTTP 200  441 bytes  application/json; charset=utf-8,2026-06-28T08:54:05.377956+00:00,2026-06-28T08:54:05.398090+00:00
a36d938f-a0ae-4876-bac9-f91e98673b64,language,myapp.local,6e9729db-b264-428d-93f9-5eb3bef1d7bb,GET,/chunk-R7LX7FKI.js,cookie,string,string,4,0,0,"[""en""]",iv_characters,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"test{char}value for each of:   "" # % & ' ( ) + , - . / 1 : ; < = > ? @ [ \ ] _ ` a { }",accepted=24  removed_or_escaped=5,2026-06-28T08:54:05.465034+00:00,2026-06-28T08:54:05.776894+00:00
a36d938f-a0ae-4876-bac9-f91e98673b64,language,myapp.local,6e9729db-b264-428d-93f9-5eb3bef1d7bb,GET,/chunk-R7LX7FKI.js,cookie,string,string,4,0,0,"[""en""]",iv_identifier,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,__TL_000001__,HTTP 200  not reflected,2026-06-28T08:54:05.422657+00:00,2026-06-28T08:54:05.442284+00:00
a36d938f-a0ae-4876-bac9-f91e98673b64,language,myapp.local,6e9729db-b264-428d-93f9-5eb3bef1d7bb,GET,/chunk-R7LX7FKI.js,cookie,string,string,4,0,0,"[""en""]",iv_length,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"a*n for n in 1,4,8,16,32,64,128,256,512,1024",max_accepted=1024,2026-06-28T08:54:05.808520+00:00,2026-06-28T08:54:05.913373+00:00
a36d938f-a0ae-4876-bac9-f91e98673b64,language,myapp.local,6e9729db-b264-428d-93f9-5eb3bef1d7bb,GET,/chunk-R7LX7FKI.js,cookie,string,string,4,0,0,"[""en""]",iv_transformations,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,  __TL_TrANsFoRm__  ,transforms=none  reflected_as='',2026-06-28T08:54:06.117188+00:00,2026-06-28T08:54:06.144263+00:00
a36d938f-a0ae-4876-bac9-f91e98673b64,language,myapp.local,6e9729db-b264-428d-93f9-5eb3bef1d7bb,GET,/chunk-R7LX7FKI.js,cookie,string,string,4,0,0,"[""en""]",iv_types,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,type probes (int/float/uuid/email/...),"accepted=integer,float,boolean,uuid,email,url,timestamp,iso_date,hash_md5,string,empty,null_str  rejected=none",2026-06-28T08:54:05.937201+00:00,2026-06-28T08:54:06.069844+00:00
a36d938f-a0ae-4876-bac9-f91e98673b64,language,myapp.local,6e9729db-b264-428d-93f9-5eb3bef1d7bb,GET,/chunk-R7LX7FKI.js,cookie,string,string,4,0,0,"[""en""]",iv_validation,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"validation probes: empty,whitespace,null_byte,very_long,special_chars,html_injection,negative_int,float",empty=accepted  whitespace=accepted  null_byte=  very_long=accepted  special_chars=accepted  html_injection=accepted  negative_int=accepted  float=accepted,2026-06-28T08:54:06.166473+00:00,2026-06-28T08:54:06.266686+00:00
48961d57-1e32-4819-9a4e-b328c6149376,language,myapp.local,90ec655f-fd59-41bf-a69b-ff6be46b05af,GET,/chunk-UNFVUBM2.js,cookie,string,string,4,0,0,"[""en""]",iv_baseline,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"(original flow, no mutation)",HTTP 200  441 bytes  application/json; charset=utf-8,2026-06-28T08:54:05.377956+00:00,2026-06-28T08:54:05.398090+00:00
48961d57-1e32-4819-9a4e-b328c6149376,language,myapp.local,90ec655f-fd59-41bf-a69b-ff6be46b05af,GET,/chunk-UNFVUBM2.js,cookie,string,string,4,0,0,"[""en""]",iv_characters,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"test{char}value for each of:   "" # % & ' ( ) + , - . / 1 : ; < = > ? @ [ \ ] _ ` a { }",accepted=24  removed_or_escaped=5,2026-06-28T08:54:05.465034+00:00,2026-06-28T08:54:05.776894+00:00
48961d57-1e32-4819-9a4e-b328c6149376,language,myapp.local,90ec655f-fd59-41bf-a69b-ff6be46b05af,GET,/chunk-UNFVUBM2.js,cookie,string,string,4,0,0,"[""en""]",iv_identifier,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,__TL_000001__,HTTP 200  not reflected,2026-06-28T08:54:05.422657+00:00,2026-06-28T08:54:05.442284+00:00
48961d57-1e32-4819-9a4e-b328c6149376,language,myapp.local,90ec655f-fd59-41bf-a69b-ff6be46b05af,GET,/chunk-UNFVUBM2.js,cookie,string,string,4,0,0,"[""en""]",iv_length,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"a*n for n in 1,4,8,16,32,64,128,256,512,1024",max_accepted=1024,2026-06-28T08:54:05.808520+00:00,2026-06-28T08:54:05.913373+00:00
48961d57-1e32-4819-9a4e-b328c6149376,language,myapp.local,90ec655f-fd59-41bf-a69b-ff6be46b05af,GET,/chunk-UNFVUBM2.js,cookie,string,string,4,0,0,"[""en""]",iv_transformations,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,  __TL_TrANsFoRm__  ,transforms=none  reflected_as='',2026-06-28T08:54:06.117188+00:00,2026-06-28T08:54:06.144263+00:00
48961d57-1e32-4819-9a4e-b328c6149376,language,myapp.local,90ec655f-fd59-41bf-a69b-ff6be46b05af,GET,/chunk-UNFVUBM2.js,cookie,string,string,4,0,0,"[""en""]",iv_types,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,type probes (int/float/uuid/email/...),"accepted=integer,float,boolean,uuid,email,url,timestamp,iso_date,hash_md5,string,empty,null_str  rejected=none",2026-06-28T08:54:05.937201+00:00,2026-06-28T08:54:06.069844+00:00
48961d57-1e32-4819-9a4e-b328c6149376,language,myapp.local,90ec655f-fd59-41bf-a69b-ff6be46b05af,GET,/chunk-UNFVUBM2.js,cookie,string,string,4,0,0,"[""en""]",iv_validation,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"validation probes: empty,whitespace,null_byte,very_long,special_chars,html_injection,negative_int,float",empty=accepted  whitespace=accepted  null_byte=  very_long=accepted  special_chars=accepted  html_injection=accepted  negative_int=accepted  float=accepted,2026-06-28T08:54:06.166473+00:00,2026-06-28T08:54:06.266686+00:00
8144c25b-1df6-4811-b5c2-344dd382c4ae,language,myapp.local,042a4b52-622a-4bbb-8afe-87be95d832bc,GET,/chunk-Y3BEW76R.js,cookie,string,string,4,0,0,"[""en""]",iv_baseline,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"(original flow, no mutation)",HTTP 200  441 bytes  application/json; charset=utf-8,2026-06-28T08:54:05.377956+00:00,2026-06-28T08:54:05.398090+00:00
8144c25b-1df6-4811-b5c2-344dd382c4ae,language,myapp.local,042a4b52-622a-4bbb-8afe-87be95d832bc,GET,/chunk-Y3BEW76R.js,cookie,string,string,4,0,0,"[""en""]",iv_characters,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"test{char}value for each of:   "" # % & ' ( ) + , - . / 1 : ; < = > ? @ [ \ ] _ ` a { }",accepted=24  removed_or_escaped=5,2026-06-28T08:54:05.465034+00:00,2026-06-28T08:54:05.776894+00:00
8144c25b-1df6-4811-b5c2-344dd382c4ae,language,myapp.local,042a4b52-622a-4bbb-8afe-87be95d832bc,GET,/chunk-Y3BEW76R.js,cookie,string,string,4,0,0,"[""en""]",iv_identifier,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,__TL_000001__,HTTP 200  not reflected,2026-06-28T08:54:05.422657+00:00,2026-06-28T08:54:05.442284+00:00
8144c25b-1df6-4811-b5c2-344dd382c4ae,language,myapp.local,042a4b52-622a-4bbb-8afe-87be95d832bc,GET,/chunk-Y3BEW76R.js,cookie,string,string,4,0,0,"[""en""]",iv_length,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"a*n for n in 1,4,8,16,32,64,128,256,512,1024",max_accepted=1024,2026-06-28T08:54:05.808520+00:00,2026-06-28T08:54:05.913373+00:00
8144c25b-1df6-4811-b5c2-344dd382c4ae,language,myapp.local,042a4b52-622a-4bbb-8afe-87be95d832bc,GET,/chunk-Y3BEW76R.js,cookie,string,string,4,0,0,"[""en""]",iv_transformations,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,  __TL_TrANsFoRm__  ,transforms=none  reflected_as='',2026-06-28T08:54:06.117188+00:00,2026-06-28T08:54:06.144263+00:00
8144c25b-1df6-4811-b5c2-344dd382c4ae,language,myapp.local,042a4b52-622a-4bbb-8afe-87be95d832bc,GET,/chunk-Y3BEW76R.js,cookie,string,string,4,0,0,"[""en""]",iv_types,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,type probes (int/float/uuid/email/...),"accepted=integer,float,boolean,uuid,email,url,timestamp,iso_date,hash_md5,string,empty,null_str  rejected=none",2026-06-28T08:54:05.937201+00:00,2026-06-28T08:54:06.069844+00:00
8144c25b-1df6-4811-b5c2-344dd382c4ae,language,myapp.local,042a4b52-622a-4bbb-8afe-87be95d832bc,GET,/chunk-Y3BEW76R.js,cookie,string,string,4,0,0,"[""en""]",iv_validation,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"validation probes: empty,whitespace,null_byte,very_long,special_chars,html_injection,negative_int,float",empty=accepted  whitespace=accepted  null_byte=  very_long=accepted  special_chars=accepted  html_injection=accepted  negative_int=accepted  float=accepted,2026-06-28T08:54:06.166473+00:00,2026-06-28T08:54:06.266686+00:00
2f3e001a-9448-41ea-98f7-1d6eeb04370c,language,myapp.local,483ae3a2-24a4-4174-9cff-abc80601864b,GET,/main.js,cookie,string,string,4,0,0,"[""en""]",iv_baseline,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"(original flow, no mutation)",HTTP 200  441 bytes  application/json; charset=utf-8,2026-06-28T08:54:05.377956+00:00,2026-06-28T08:54:05.398090+00:00
2f3e001a-9448-41ea-98f7-1d6eeb04370c,language,myapp.local,483ae3a2-24a4-4174-9cff-abc80601864b,GET,/main.js,cookie,string,string,4,0,0,"[""en""]",iv_characters,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"test{char}value for each of:   "" # % & ' ( ) + , - . / 1 : ; < = > ? @ [ \ ] _ ` a { }",accepted=24  removed_or_escaped=5,2026-06-28T08:54:05.465034+00:00,2026-06-28T08:54:05.776894+00:00
2f3e001a-9448-41ea-98f7-1d6eeb04370c,language,myapp.local,483ae3a2-24a4-4174-9cff-abc80601864b,GET,/main.js,cookie,string,string,4,0,0,"[""en""]",iv_identifier,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,__TL_000001__,HTTP 200  not reflected,2026-06-28T08:54:05.422657+00:00,2026-06-28T08:54:05.442284+00:00
2f3e001a-9448-41ea-98f7-1d6eeb04370c,language,myapp.local,483ae3a2-24a4-4174-9cff-abc80601864b,GET,/main.js,cookie,string,string,4,0,0,"[""en""]",iv_length,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"a*n for n in 1,4,8,16,32,64,128,256,512,1024",max_accepted=1024,2026-06-28T08:54:05.808520+00:00,2026-06-28T08:54:05.913373+00:00
2f3e001a-9448-41ea-98f7-1d6eeb04370c,language,myapp.local,483ae3a2-24a4-4174-9cff-abc80601864b,GET,/main.js,cookie,string,string,4,0,0,"[""en""]",iv_transformations,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,  __TL_TrANsFoRm__  ,transforms=none  reflected_as='',2026-06-28T08:54:06.117188+00:00,2026-06-28T08:54:06.144263+00:00
2f3e001a-9448-41ea-98f7-1d6eeb04370c,language,myapp.local,483ae3a2-24a4-4174-9cff-abc80601864b,GET,/main.js,cookie,string,string,4,0,0,"[""en""]",iv_types,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,type probes (int/float/uuid/email/...),"accepted=integer,float,boolean,uuid,email,url,timestamp,iso_date,hash_md5,string,empty,null_str  rejected=none",2026-06-28T08:54:05.937201+00:00,2026-06-28T08:54:06.069844+00:00
2f3e001a-9448-41ea-98f7-1d6eeb04370c,language,myapp.local,483ae3a2-24a4-4174-9cff-abc80601864b,GET,/main.js,cookie,string,string,4,0,0,"[""en""]",iv_validation,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"validation probes: empty,whitespace,null_byte,very_long,special_chars,html_injection,negative_int,float",empty=accepted  whitespace=accepted  null_byte=  very_long=accepted  special_chars=accepted  html_injection=accepted  negative_int=accepted  float=accepted,2026-06-28T08:54:06.166473+00:00,2026-06-28T08:54:06.266686+00:00
f0d8a068-6b8e-4360-b9e6-2ff37e000896,language,myapp.local,99fa7cae-1c55-4605-87fb-9a212e50c9be,GET,/polyfills.js,cookie,string,string,4,0,0,"[""en""]",iv_baseline,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"(original flow, no mutation)",HTTP 200  441 bytes  application/json; charset=utf-8,2026-06-28T08:54:05.377956+00:00,2026-06-28T08:54:05.398090+00:00
f0d8a068-6b8e-4360-b9e6-2ff37e000896,language,myapp.local,99fa7cae-1c55-4605-87fb-9a212e50c9be,GET,/polyfills.js,cookie,string,string,4,0,0,"[""en""]",iv_characters,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"test{char}value for each of:   "" # % & ' ( ) + , - . / 1 : ; < = > ? @ [ \ ] _ ` a { }",accepted=24  removed_or_escaped=5,2026-06-28T08:54:05.465034+00:00,2026-06-28T08:54:05.776894+00:00
f0d8a068-6b8e-4360-b9e6-2ff37e000896,language,myapp.local,99fa7cae-1c55-4605-87fb-9a212e50c9be,GET,/polyfills.js,cookie,string,string,4,0,0,"[""en""]",iv_identifier,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,__TL_000001__,HTTP 200  not reflected,2026-06-28T08:54:05.422657+00:00,2026-06-28T08:54:05.442284+00:00
f0d8a068-6b8e-4360-b9e6-2ff37e000896,language,myapp.local,99fa7cae-1c55-4605-87fb-9a212e50c9be,GET,/polyfills.js,cookie,string,string,4,0,0,"[""en""]",iv_length,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"a*n for n in 1,4,8,16,32,64,128,256,512,1024",max_accepted=1024,2026-06-28T08:54:05.808520+00:00,2026-06-28T08:54:05.913373+00:00
f0d8a068-6b8e-4360-b9e6-2ff37e000896,language,myapp.local,99fa7cae-1c55-4605-87fb-9a212e50c9be,GET,/polyfills.js,cookie,string,string,4,0,0,"[""en""]",iv_transformations,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,  __TL_TrANsFoRm__  ,transforms=none  reflected_as='',2026-06-28T08:54:06.117188+00:00,2026-06-28T08:54:06.144263+00:00
f0d8a068-6b8e-4360-b9e6-2ff37e000896,language,myapp.local,99fa7cae-1c55-4605-87fb-9a212e50c9be,GET,/polyfills.js,cookie,string,string,4,0,0,"[""en""]",iv_types,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,type probes (int/float/uuid/email/...),"accepted=integer,float,boolean,uuid,email,url,timestamp,iso_date,hash_md5,string,empty,null_str  rejected=none",2026-06-28T08:54:05.937201+00:00,2026-06-28T08:54:06.069844+00:00
f0d8a068-6b8e-4360-b9e6-2ff37e000896,language,myapp.local,99fa7cae-1c55-4605-87fb-9a212e50c9be,GET,/polyfills.js,cookie,string,string,4,0,0,"[""en""]",iv_validation,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"validation probes: empty,whitespace,null_byte,very_long,special_chars,html_injection,negative_int,float",empty=accepted  whitespace=accepted  null_byte=  very_long=accepted  special_chars=accepted  html_injection=accepted  negative_int=accepted  float=accepted,2026-06-28T08:54:06.166473+00:00,2026-06-28T08:54:06.266686+00:00
36c486c3-fe33-4b3e-832d-dcbd76fe41a9,language,myapp.local,b7eefc35-c910-40a0-a8d5-95225f7c9844,GET,/profile,cookie,string,string,1,0,0,"[""en""]",iv_baseline,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"(original flow, no mutation)",HTTP 200  441 bytes  application/json; charset=utf-8,2026-06-28T08:54:05.377956+00:00,2026-06-28T08:54:05.398090+00:00
36c486c3-fe33-4b3e-832d-dcbd76fe41a9,language,myapp.local,b7eefc35-c910-40a0-a8d5-95225f7c9844,GET,/profile,cookie,string,string,1,0,0,"[""en""]",iv_characters,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"test{char}value for each of:   "" # % & ' ( ) + , - . / 1 : ; < = > ? @ [ \ ] _ ` a { }",accepted=24  removed_or_escaped=5,2026-06-28T08:54:05.465034+00:00,2026-06-28T08:54:05.776894+00:00
36c486c3-fe33-4b3e-832d-dcbd76fe41a9,language,myapp.local,b7eefc35-c910-40a0-a8d5-95225f7c9844,GET,/profile,cookie,string,string,1,0,0,"[""en""]",iv_identifier,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,__TL_000001__,HTTP 200  not reflected,2026-06-28T08:54:05.422657+00:00,2026-06-28T08:54:05.442284+00:00
36c486c3-fe33-4b3e-832d-dcbd76fe41a9,language,myapp.local,b7eefc35-c910-40a0-a8d5-95225f7c9844,GET,/profile,cookie,string,string,1,0,0,"[""en""]",iv_length,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"a*n for n in 1,4,8,16,32,64,128,256,512,1024",max_accepted=1024,2026-06-28T08:54:05.808520+00:00,2026-06-28T08:54:05.913373+00:00
36c486c3-fe33-4b3e-832d-dcbd76fe41a9,language,myapp.local,b7eefc35-c910-40a0-a8d5-95225f7c9844,GET,/profile,cookie,string,string,1,0,0,"[""en""]",iv_transformations,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,  __TL_TrANsFoRm__  ,transforms=none  reflected_as='',2026-06-28T08:54:06.117188+00:00,2026-06-28T08:54:06.144263+00:00
36c486c3-fe33-4b3e-832d-dcbd76fe41a9,language,myapp.local,b7eefc35-c910-40a0-a8d5-95225f7c9844,GET,/profile,cookie,string,string,1,0,0,"[""en""]",iv_types,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,type probes (int/float/uuid/email/...),"accepted=integer,float,boolean,uuid,email,url,timestamp,iso_date,hash_md5,string,empty,null_str  rejected=none",2026-06-28T08:54:05.937201+00:00,2026-06-28T08:54:06.069844+00:00
36c486c3-fe33-4b3e-832d-dcbd76fe41a9,language,myapp.local,b7eefc35-c910-40a0-a8d5-95225f7c9844,GET,/profile,cookie,string,string,1,0,0,"[""en""]",iv_validation,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"validation probes: empty,whitespace,null_byte,very_long,special_chars,html_injection,negative_int,float",empty=accepted  whitespace=accepted  null_byte=  very_long=accepted  special_chars=accepted  html_injection=accepted  negative_int=accepted  float=accepted,2026-06-28T08:54:06.166473+00:00,2026-06-28T08:54:06.266686+00:00
95a81e8c-4a92-4a17-9ae7-61fe53645ece,language,myapp.local,c171b3df-32f3-4b83-ae09-2ebea5e3e9c8,GET,/rest/admin/application-configuration,cookie,string,string,11,0,0,"[""en""]",iv_baseline,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"(original flow, no mutation)",HTTP 200  441 bytes  application/json; charset=utf-8,2026-06-28T08:54:05.377956+00:00,2026-06-28T08:54:05.398090+00:00
95a81e8c-4a92-4a17-9ae7-61fe53645ece,language,myapp.local,c171b3df-32f3-4b83-ae09-2ebea5e3e9c8,GET,/rest/admin/application-configuration,cookie,string,string,11,0,0,"[""en""]",iv_characters,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"test{char}value for each of:   "" # % & ' ( ) + , - . / 1 : ; < = > ? @ [ \ ] _ ` a { }",accepted=24  removed_or_escaped=5,2026-06-28T08:54:05.465034+00:00,2026-06-28T08:54:05.776894+00:00
95a81e8c-4a92-4a17-9ae7-61fe53645ece,language,myapp.local,c171b3df-32f3-4b83-ae09-2ebea5e3e9c8,GET,/rest/admin/application-configuration,cookie,string,string,11,0,0,"[""en""]",iv_identifier,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,__TL_000001__,HTTP 200  not reflected,2026-06-28T08:54:05.422657+00:00,2026-06-28T08:54:05.442284+00:00
95a81e8c-4a92-4a17-9ae7-61fe53645ece,language,myapp.local,c171b3df-32f3-4b83-ae09-2ebea5e3e9c8,GET,/rest/admin/application-configuration,cookie,string,string,11,0,0,"[""en""]",iv_length,completed,2848a11a-d850-441a-ad04-0a32b0a36a16,"a*n for n in 1,4,8,16,32,64,128,256,512,1024",max_accepted=1024,2026-06-28T08:54:05.808520+00:00,2026-06-28T08:54:05.913373+00:00
